,movieId,title,genres,is_Adventure,is_IMAX,is_(no genres listed),is_Action,is_Mystery,is_Drama,is_Animation,is_Fantasy,is_Romance,is_Thriller,is_Documentary,is_Western,is_Crime,is_War,is_Comedy,is_Film-Noir,is_Musical,is_Children,is_Sci-Fi,is_Horror
4467,6595,S.W.A.T. (2003),Action|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4468,6596,"Divorce, Le (2003)",Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4469,6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4470,6598,Step Into Liquid (2002),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4471,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4472,6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4473,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4474,6611,Umberto D. (1952),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4475,6612,Brother's Keeper (1992),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4476,6614,I Love You to Death (1990),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4477,6615,Freddy vs. Jason (2003),Action|Horror|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4478,6616,Grind (2003),Action|Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4479,6617,Open Range (2003),Western,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4480,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4481,6619,Uptown Girls (2003),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4482,6620,American Splendor (2003),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4483,6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4484,6625,Camp Nowhere (1994),Adventure|Children|Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4485,6628,Hot Dog... The Movie (1984),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4486,6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
4487,6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
4488,6636,"Sure Thing, The (1985)",Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4489,6638,Valley Girl (1983),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4490,6639,Wait Until Dark (1967),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4491,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4492,6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4493,6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4494,6650,Kind Hearts and Coronets (1949),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4495,6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4496,6656,Attack of the Puppet People (1958),Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4497,6658,10 (1979),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4498,6659,Tremors (1990),Comedy|Horror|Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
4499,6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False
4500,6662,"Pink Panther, The (1963)",Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4501,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4502,6664,Commando (1985),Action|Adventure,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4503,6665,Dracula (1979),Horror|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4504,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4505,6667,Waco: The Rules of Engagement (1997),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4506,6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4507,6669,Ikiru (1952),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4508,6670,Comic Book Villains (2002),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4509,6671,"Angel at My Table, An (1990)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4510,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4511,6679,Revolution OS (2001),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4512,6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4513,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4514,6687,My Boss's Daughter (2003),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4515,6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4516,6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4517,6691,Dust (2001),Drama|Western,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4518,6692,Stoked: The Rise and Fall of Gator (2002),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4519,6695,Jeepers Creepers 2 (2003),Horror|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4520,6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4521,6699,Once Upon a Time in the Midlands (2002),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4522,6702,Dickie Roberts: Former Child Star (2003),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4523,6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
4524,6706,Taking Sides (2001),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4525,6707,Cabin Fever (2002),Horror|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4526,6708,Matchstick Men (2003),Comedy|Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4527,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4528,6710,Dummy (2002),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4529,6711,Lost in Translation (2003),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4530,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4531,6715,Children of the Night (1991),Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4532,6718,Gotcha! (1985),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4533,6720,Kuffs (1992),Action|Comedy|Crime,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4534,6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4535,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4536,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4537,6724,Paper Moon (1973),Comedy|Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4538,6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
4539,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4540,6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4541,6744,Once Bitten (1985),Comedy|Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4542,6746,Squirm (1976),Horror|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4543,6748,"Brood, The (1979)",Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4544,6750,Anything Else (2003),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4545,6751,Cold Creek Manor (2003),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4546,6752,"Fighting Temptations, The (2003)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4547,6753,Secondhand Lions (2003),Children|Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4548,6754,Underworld (2003),Action|Fantasy|Horror,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4549,6755,Bubba Ho-tep (2002),Comedy|Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4550,6760,In This World (2002),Adventure|Drama,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4551,6763,Duplex (2003),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4552,6764,"Rundown, The (2003)",Action|Adventure|Comedy,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4553,6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4554,6768,Luther (2003),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4555,6769,Mambo Italiano (2003),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4556,6770,My Life Without Me (2003),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4557,6772,To Be and to Have (Être et avoir) (2002),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4558,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
4559,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True
4560,6775,Life and Debt (2001),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4561,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4562,6777,Judgment at Nuremberg (1961),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4563,6780,"Brief History of Time, A (1991)",Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4564,6782,Leningrad Cowboys Go America (1989),Comedy|Musical,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4565,6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4566,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
4567,6786,Kiss of the Spider Woman (1985),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4568,6787,All the President's Men (1976),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4569,6788,Angie (1994),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4570,6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4571,6790,Avalon (2001),Drama|Fantasy|Sci-Fi,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4572,6791,Babette's Feast (Babettes gæstebud) (1987),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4573,6793,Beethoven (1992),Children|Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4574,6794,Beethoven's 2nd (1993),Children|Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4575,6796,Boyz N the Hood (1991),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4576,6797,Bugsy (1991),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4577,6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
4578,6800,Cobra (1986),Action|Crime,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4579,6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4580,6804,Crimewave (1985),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4581,6807,Monty Python's The Meaning of Life (1983),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4582,6808,Where Eagles Dare (1968),Action|Adventure|War,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4583,6809,Tightrope (1984),Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4584,6810,Sleeping with the Enemy (1991),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4585,6811,PCU (1994),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4586,6812,"Rookie, The (1990)",Action|Comedy|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4587,6814,City Heat (1984),Action|Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4588,6816,Three O'Clock High (1987),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4589,6817,"White Hunter, Black Heart (1990)",Adventure|Drama,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4590,6818,Come and See (Idi i smotri) (1985),Drama|War,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4591,6820,Ginger Snaps (2000),Drama|Horror|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4592,6821,More American Graffiti (1979),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4593,6827,It's Pat (1994),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4594,6832,Regarding Henry (1991),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4595,6835,Alien Contamination (1980),Action|Horror|Sci-Fi,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4596,6836,"Amazing Transparent Man, The (1960)",Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4597,6837,Love Affair (1939),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4598,6849,Scrooge (1970),Drama|Fantasy|Musical,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4599,6850,Leap of Faith (1992),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4600,6851,"Gas, Food, Lodging (1992)",Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4601,6852,In Cold Blood (1967),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4602,6853,Campus Man (1987),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4603,6856,Yankee Doodle Dandy (1942),Drama|Musical,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4604,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
4605,6858,Knife in the Water (Nóz w wodzie) (1962),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4606,6860,Mobsters (1991),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4607,6862,Out of Time (2003),Crime|Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4608,6863,School of Rock (2003),Comedy|Musical,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4609,6867,"Station Agent, The (2003)",Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4610,6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4611,6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4612,6870,Mystic River (2003),Crime|Drama|Mystery,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4613,6872,"House of the Dead, The (2003)",Action|Horror,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4614,6873,Intolerable Cruelty (2003),Comedy|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4615,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4616,6879,Runaway Jury (2003),Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4617,6880,"Texas Chainsaw Massacre, The (2003)",Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4618,6881,Pieces of April (2003),Comedy|Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4619,6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4620,6883,Sylvia (2003),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4621,6884,Veronica Guerin (2003),Crime|Drama|Thriller,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4622,6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4623,6886,Beyond Borders (2003),Drama|Romance|War,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4624,6887,Radio (2003),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4625,6888,Scary Movie 3 (2003),Comedy|Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4626,6889,Brother Bear (2003),Adventure|Animation|Children,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4627,6890,Elephant (2003),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4628,6893,"Italian Job, The (1969)",Action|Comedy|Crime,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4629,6898,Sweet Sixteen (2002),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4630,6899,Alien from L.A. (1988),Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4631,6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
4632,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4633,6911,"Jolson Story, The (1946)",Musical,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4634,6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4635,6918,"Unvanquished, The (Aparajito) (1957)",Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4636,6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4637,6927,"Human Stain, The (2003)",Drama|Romance|Thriller,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
4638,6932,Shattered Glass (2003),Crime|Drama,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4639,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4640,6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4641,6936,Elf (2003),Children|Comedy|Fantasy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4642,6938,Billabong Odyssey (2003),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4643,6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4644,6942,Love Actually (2003),Comedy|Drama|Romance,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4645,6944,Father of the Bride (1991),Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4646,6945,My Architect: A Son's Journey (2003),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4647,6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
4648,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4649,6948,Tupac: Resurrection (2003),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4650,6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4651,6950,"Missing, The (2003)",Adventure|Thriller|Western,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4652,6951,"Cat in the Hat, The (2003)",Children|Comedy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4653,6952,Gothika (2003),Horror|Thriller,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4654,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
4655,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4656,6957,Bad Santa (2003),Comedy|Crime,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4657,6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
4658,6959,Timeline (2003),Action|Adventure|Sci-Fi,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4659,6961,Damage (Fatale) (1992),Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4660,6962,OT: Our Town (2002),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4661,6963,Devil's Playground (2002),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4662,6965,Journeys with George (2002),Documentary,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4663,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
